"age" "education" "married" "black" "hispanic" "re74" "re75" "nodegree" "NoIncome74" "NoIncome75"
27 17 1 0 0 32327.90234375 25064.515625 0 0 0
26 16 1 0 0 32327.90234375 27750 0 0 0
41 16 1 0 0 32327.90234375 31330.64453125 0 0 0
43 14 1 0 0 32327.90234375 31420.16015625 0 0 0
28 13 1 0 0 32327.90234375 31688.7109375 0 0 0
28 12 1 1 0 32327.90234375 32225.806640625 0 0 0
27 16 1 0 0 32327.90234375 32225.806640625 0 0 0
32 12 1 0 0 32327.90234375 32225.806640625 0 0 0
31 12 1 0 0 32327.90234375 32225.806640625 0 0 0
38 17 0 0 0 32327.90234375 32225.806640625 0 0 0
43 12 0 0 0 32327.90234375 33479.03125 0 0 0
34 17 1 0 0 32327.90234375 34016.12890625 0 0 0
22 14 1 0 0 32327.90234375 41177.41796875 0 0 0
50 14 1 0 0 32602.19921875 27889.64453125 0 0 0
44 14 1 0 0 32719.755859375 29540.322265625 0 0 0
53 12 1 0 0 32868.66015625 31509.677734375 0 0 0
47 12 1 0 0 32915.68359375 27750 0 0 0
47 12 1 0 0 32915.68359375 27750 0 0 0
41 16 1 1 0 33307.53515625 23274.193359375 0 0 0
41 16 1 1 0 33307.53515625 23274.193359375 0 0 0
41 16 1 1 0 33307.53515625 23274.193359375 0 0 0
48 16 1 0 0 33307.53515625 26058.14453125 0 0 0
48 16 1 0 0 33307.53515625 26058.14453125 0 0 0
36 13 1 0 0 33307.53515625 28645.16015625 0 0 0
49 12 1 0 0 33307.53515625 28645.16015625 0 0 0
33 17 1 1 0 33307.53515625 29540.322265625 0 0 0
49 14 1 0 0 33307.53515625 30435.484375 0 0 0
36 12 1 0 0 33307.53515625 30435.484375 0 0 0
50 17 1 0 0 33307.53515625 30435.484375 0 0 0
36 12 1 0 0 33307.53515625 30435.484375 0 0 0
27 16 1 0 0 33307.53515625 30435.484375 0 0 0
52 16 1 0 0 33307.53515625 30793.548828125 0 0 0
38 12 1 0 0 33307.53515625 31330.64453125 0 0 0
25 14 1 0 0 33307.53515625 31330.64453125 0 0 0
33 17 1 0 0 33307.53515625 31867.7421875 0 0 0
30 12 1 0 0 33307.53515625 32046.7734375 0 0 0
53 12 1 0 0 33307.53515625 32225.806640625 0 0 0
34 12 1 0 0 33307.53515625 32583.87109375 0 0 0
36 12 1 0 0 33307.53515625 33120.96875 0 0 0
42 13 1 0 0 33307.53515625 33120.96875 0 0 0
34 12 1 0 0 33307.53515625 34016.12890625 0 0 0
29 17 1 0 0 33307.53515625 34016.12890625 0 0 0
52 12 1 0 0 33307.53515625 34171.88671875 0 0 0
42 14 1 0 0 33307.53515625 37596.7734375 0 0 0
53 15 1 0 0 33307.53515625 37596.7734375 0 0 0
32 13 1 1 0 33307.53515625 37596.7734375 0 0 0
39 12 1 0 0 33307.53515625 39387.09765625 0 0 0
28 16 1 0 0 33307.53515625 39387.09765625 0 0 0
28 12 1 1 0 33503.4609375 26854.83984375 0 0 0
26 14 1 0 0 33503.4609375 36032.03125 0 0 0
25 14 1 1 0 33699.390625 17724.193359375 0 0 0
52 12 1 0 0 33895.31640625 47622.58203125 0 0 0
35 16 1 0 0 34091.2421875 26854.83984375 0 0 0
44 12 1 0 0 34091.2421875 32046.7734375 0 0 0
33 15 1 0 0 34091.2421875 34016.12890625 0 0 0
29 12 1 0 1 34287.16796875 26541.53125 0 0 0
53 16 1 0 0 34287.16796875 28645.16015625 0 0 0
26 16 1 0 0 34287.16796875 32225.806640625 0 0 0
37 17 1 0 0 34287.16796875 35806.453125 0 0 0
45 12 1 0 0 34287.16796875 35806.453125 0 0 0
27 17 1 0 0 34287.16796875 37596.7734375 0 0 0
38 12 1 1 0 34483.09765625 23632.2578125 0 0 0
34 13 1 0 0 34483.09765625 31509.677734375 0 0 0
34 12 1 0 0 34731.921875 30435.484375 0 0 0
32 14 1 0 0 34874.94921875 35788.546875 0 0 0
32 12 0 0 0 35070.875 32225.806640625 0 0 0
29 14 1 0 0 35266.80078125 16112.9033203125 0 0 0
38 12 1 1 0 35266.80078125 25064.515625 0 0 0
25 14 1 1 0 35266.80078125 25601.61328125 0 0 0
35 12 1 0 0 35266.80078125 26854.83984375 0 0 0
35 12 1 0 0 35266.80078125 26854.83984375 0 0 0
31 17 1 0 0 35266.80078125 31806.87109375 0 0 0
49 12 1 0 0 35266.80078125 32225.806640625 0 0 0
55 12 1 0 0 35266.80078125 32225.806640625 0 0 0
32 12 1 0 0 35266.80078125 32225.806640625 0 0 0
46 14 1 0 0 35266.80078125 33120.96875 0 0 0
28 15 1 0 0 35266.80078125 34016.12890625 0 0 0
34 16 1 0 0 35266.80078125 34016.12890625 0 0 0
35 16 1 0 0 35266.80078125 34016.12890625 0 0 0
34 12 1 0 0 35266.80078125 35806.453125 0 0 0
40 16 1 0 0 35266.80078125 35806.453125 0 0 0
40 16 1 0 0 35266.80078125 35806.453125 0 0 0
29 14 1 0 0 35266.80078125 37596.7734375 0 0 0
45 12 1 0 0 35266.80078125 38366.61328125 0 0 0
34 16 1 0 0 35266.80078125 39387.09765625 0 0 0
47 12 1 0 0 35266.80078125 40103.2265625 0 0 0
31 16 1 0 0 35266.80078125 41177.41796875 0 0 0
53 12 1 1 0 35266.80078125 42967.7421875 0 0 0
51 12 1 0 0 35266.80078125 44758.06640625 0 0 0
40 16 1 0 0 35266.80078125 44758.06640625 0 0 0
27 12 1 0 0 35266.80078125 53888.7109375 0 0 0
33 16 1 0 1 35266.80078125 85935.484375 0 0 0
41 16 1 0 0 35582.2421875 34016.12890625 0 0 0
41 16 1 0 0 35582.2421875 34016.12890625 0 0 0
33 12 1 0 0 35658.65625 34016.12890625 0 0 0
53 13 1 0 0 35658.65625 35806.453125 0 0 0
45 12 1 0 0 35756.6171875 31509.677734375 0 0 0
50 17 1 0 0 36050.5078125 37596.7734375 0 0 0
37 14 1 0 0 36197.453125 29361.2890625 0 0 0
27 16 1 0 0 36246.4375 0 0 0 1
27 16 1 0 0 36246.4375 28192.2109375 0 0 0
48 12 1 0 0 36246.4375 31330.64453125 0 0 0
47 12 1 0 0 36246.4375 31796.12890625 0 0 0
47 17 1 0 0 36246.4375 34016.12890625 0 0 0
33 15 1 0 0 36246.4375 34213.06640625 0 0 0
32 17 1 0 0 36640.24609375 34016.12890625 0 0 0
34 14 1 0 0 36834.21484375 0 0 0 1
43 17 1 0 0 37226.0703125 16650 0 0 0
31 14 1 0 0 37226.0703125 17903.2265625 0 0 0
26 12 1 0 0 37226.0703125 25959.677734375 0 0 0
29 14 0 0 0 37226.0703125 27284.515625 0 0 0
44 17 1 0 0 37226.0703125 32075.419921875 0 0 0
36 17 1 0 1 37226.0703125 33300 0 0 0
26 17 1 0 0 37226.0703125 34016.12890625 0 0 0
28 16 1 0 0 37226.0703125 34016.12890625 0 0 0
35 17 1 0 0 37226.0703125 35806.453125 0 0 0
52 12 1 0 0 37226.0703125 35831.515625 0 0 0
36 13 0 0 0 37226.0703125 36150.1953125 0 0 0
28 17 1 0 0 37226.0703125 37507.2578125 0 0 0
44 17 1 0 0 37226.0703125 37596.7734375 0 0 0
37 13 1 0 0 37226.0703125 37596.7734375 0 0 0
51 12 1 0 0 37226.0703125 38939.515625 0 0 0
50 12 1 0 0 37226.0703125 39029.03125 0 0 0
29 12 1 0 0 37226.0703125 39924.1953125 0 0 0
32 17 1 0 0 37226.0703125 46548.38671875 0 0 0
38 14 1 0 0 37226.0703125 50129.03125 0 0 0
47 17 1 0 0 37343.625 28906.548828125 0 0 0
47 17 1 0 0 37343.625 28906.548828125 0 0 0
31 17 1 0 0 38009.77734375 36705.1953125 0 0 0
50 16 1 0 0 38205.703125 34911.2890625 0 0 0
39 12 1 0 0 38205.703125 39387.09765625 0 0 0
27 13 1 0 0 38401.62890625 34016.12890625 0 0 0
46 16 1 0 0 38597.5546875 37596.7734375 0 0 0
46 16 1 0 0 38597.5546875 37596.7734375 0 0 0
33 16 1 0 0 38597.5546875 41177.41796875 0 0 0
25 16 0 0 0 39185.3359375 0 0 0 1
36 12 1 0 0 39185.3359375 15217.7421875 0 0 0
39 12 1 0 0 39185.3359375 24169.35546875 0 0 0
35 17 1 0 0 39185.3359375 30435.484375 0 0 0
35 17 1 0 0 39185.3359375 30435.484375 0 0 0
46 17 1 0 0 39185.3359375 31330.64453125 0 0 0
31 17 1 0 0 39185.3359375 33120.96875 0 0 0
52 15 1 0 0 39185.3359375 35806.453125 0 0 0
50 16 0 0 0 39185.3359375 35806.453125 0 0 0
49 12 1 0 0 39185.3359375 35806.453125 0 0 0
53 16 1 0 0 39185.3359375 35806.453125 0 0 0
44 14 1 0 0 39185.3359375 35806.453125 0 0 0
46 16 1 0 0 39185.3359375 35806.453125 0 0 0
42 14 1 0 0 39185.3359375 36701.61328125 0 0 0
43 12 1 0 0 39185.3359375 36701.61328125 0 0 0
28 12 1 1 0 39185.3359375 36776.8046875 0 0 0
54 15 1 0 0 39185.3359375 37471.453125 0 0 0
42 16 1 0 0 39185.3359375 37596.7734375 0 0 0
34 16 1 0 0 39185.3359375 37596.7734375 0 0 0
29 13 1 1 0 39185.3359375 37596.7734375 0 0 0
47 16 1 0 0 39185.3359375 39387.09765625 0 0 0
33 16 1 0 0 39185.3359375 39387.09765625 0 0 0
40 17 1 0 1 39185.3359375 41177.41796875 0 0 0
40 17 1 0 1 39185.3359375 41177.41796875 0 0 0
45 14 1 0 0 39185.3359375 42538.06640625 0 0 0
31 16 1 0 0 39185.3359375 42967.7421875 0 0 0
32 12 1 0 0 39185.3359375 42967.7421875 0 0 0
27 17 1 0 0 39185.3359375 44758.06640625 0 0 0
44 17 1 0 0 39185.3359375 44758.06640625 0 0 0
38 17 1 0 0 39185.3359375 48338.7109375 0 0 0
27 17 0 0 0 40164.96875 41177.41796875 0 0 0
38 12 1 1 0 40570.5390625 10741.9345703125 0 0 0
39 17 1 0 0 40752.75 0 0 0 1
46 14 1 0 0 41144.6015625 30256.451171875 0 0 0
25 17 1 0 0 41144.6015625 35806.453125 0 0 0
52 12 1 0 0 41144.6015625 37596.7734375 0 0 0
35 15 1 0 0 41144.6015625 39387.09765625 0 0 0
53 12 1 0 0 41144.6015625 42967.7421875 0 0 0
33 16 1 0 0 41144.6015625 42967.7421875 0 0 0
30 16 1 0 0 41144.6015625 42967.7421875 0 0 0
51 16 1 0 0 41144.6015625 44758.06640625 0 0 0
36 12 1 1 0 41732.3828125 37596.7734375 0 0 0
33 13 1 0 0 41732.3828125 47264.515625 0 0 0
50 17 1 0 0 42124.234375 0 0 0 1
47 16 1 0 0 42124.234375 41177.41796875 0 0 0
36 14 1 0 0 42124.234375 42072.58203125 0 0 0
48 12 1 0 0 42124.234375 42967.7421875 0 0 0
48 12 1 0 0 42124.234375 42967.7421875 0 0 0
48 17 1 0 0 42294.69140625 41177.41796875 0 0 0
37 17 1 0 0 42712.015625 43862.90234375 0 0 0
50 17 1 0 0 42907.94140625 44758.06640625 0 0 0
34 16 1 0 0 43103.87109375 21304.83984375 0 0 0
30 12 1 1 0 43103.87109375 21483.87109375 0 0 0
28 16 1 0 0 43103.87109375 32225.806640625 0 0 0
37 12 0 0 0 43103.87109375 32225.806640625 0 0 0
46 12 1 0 0 43103.87109375 35806.453125 0 0 0
32 12 1 0 1 43103.87109375 37596.7734375 0 0 0
29 12 0 0 0 43103.87109375 37596.7734375 0 0 0
40 16 1 0 0 43103.87109375 39387.09765625 0 0 0
44 15 1 0 0 43103.87109375 39387.09765625 0 0 0
38 12 1 0 0 43103.87109375 41177.41796875 0 0 0
51 12 1 0 0 43103.87109375 41356.453125 0 0 0
33 17 1 0 0 43103.87109375 43236.2890625 0 0 0
31 16 0 0 0 43103.87109375 44364.1953125 0 0 0
43 17 1 0 0 43103.87109375 44758.06640625 0 0 0
45 16 1 0 0 43103.87109375 48338.7109375 0 0 0
33 17 1 0 0 43566.2578125 42967.7421875 0 0 0
25 12 1 0 0 43691.6484375 30435.484375 0 0 0
51 12 1 0 0 44083.50390625 41177.41796875 0 0 0
41 17 1 0 0 44083.50390625 43862.90234375 0 0 0
42 12 1 0 0 44475.35546875 47232.2890625 0 0 0
37 13 1 0 0 45063.13671875 35806.453125 0 0 0
29 17 1 0 0 45063.13671875 35806.453125 0 0 0
37 15 1 0 1 45063.13671875 39387.09765625 0 0 0
46 16 1 0 0 45063.13671875 46011.2890625 0 0 0
40 12 1 0 0 45063.13671875 48338.7109375 0 0 0
46 17 1 0 0 45063.13671875 57290.32421875 0 0 0
47 12 1 0 0 45063.13671875 62661.2890625 0 0 0
34 13 1 0 0 45846.84375 42072.58203125 0 0 0
52 17 1 0 0 46042.76953125 59080.64453125 0 0 0
52 17 1 0 0 46042.76953125 59080.64453125 0 0 0
50 12 1 0 0 47022.40234375 44758.06640625 0 0 0
49 17 1 0 0 47022.40234375 46548.38671875 0 0 0
49 17 1 0 0 47022.40234375 48338.7109375 0 0 0
49 17 1 0 0 47022.40234375 48338.7109375 0 0 0
53 12 1 0 0 47649.3671875 47894.7109375 0 0 0
33 13 1 0 0 48981.671875 32225.806640625 0 0 0
54 15 1 0 0 48981.671875 35806.453125 0 0 0
54 15 1 0 0 48981.671875 35806.453125 0 0 0
44 17 1 0 0 48981.671875 42967.7421875 0 0 0
37 17 1 0 0 48981.671875 44758.06640625 0 0 0
55 16 1 0 0 48981.671875 46548.38671875 0 0 0
55 16 1 0 0 48981.671875 46548.38671875 0 0 0
37 17 1 0 0 48981.671875 46548.38671875 0 0 0
44 14 1 0 0 48981.671875 48338.7109375 0 0 0
41 13 1 0 0 48981.671875 48338.7109375 0 0 0
39 17 1 0 0 48981.671875 48338.7109375 0 0 0
48 16 1 0 0 48981.671875 50129.03125 0 0 0
39 17 1 0 0 48981.671875 50129.03125 0 0 0
45 12 1 0 0 48981.671875 50487.09765625 0 0 0
26 16 1 0 0 48981.671875 53709.67578125 0 0 0
34 16 1 0 0 48981.671875 62661.2890625 0 0 0
47 16 1 0 0 48981.671875 62741.85546875 0 0 0
55 16 1 0 0 48981.671875 71612.90625 0 0 0
37 16 1 0 0 49961.3046875 41177.41796875 0 0 0
43 17 1 0 0 49961.3046875 48338.7109375 0 0 0
43 16 1 0 0 49961.3046875 50129.03125 0 0 0
33 17 1 0 0 50940.9375 39387.09765625 0 0 0
29 17 1 1 0 50940.9375 41177.41796875 0 0 0
36 14 1 0 0 50940.9375 42967.7421875 0 0 0
37 17 1 0 0 50940.9375 44758.06640625 0 0 0
44 12 1 0 0 50940.9375 44758.06640625 0 0 0
42 17 0 0 0 50940.9375 50129.03125 0 0 0
47 16 1 0 0 50940.9375 53709.67578125 0 0 0
38 13 1 0 0 50940.9375 73403.2265625 0 0 0
28 16 1 0 0 51920.5703125 48875.8046875 0 0 0
44 17 1 0 0 51920.5703125 56753.2265625 0 0 0
32 16 1 0 0 52900.203125 48338.7109375 0 0 0
47 17 1 0 0 52900.203125 49233.87109375 0 0 0
28 16 1 0 0 52900.203125 59080.64453125 0 0 0
45 15 1 0 0 53879.8359375 51919.35546875 0 0 0
52 16 1 0 0 53879.8359375 53709.67578125 0 0 0
32 12 1 0 0 54859.46875 39387.09765625 0 0 0
33 17 1 0 0 54859.46875 46548.38671875 0 0 0
41 17 1 0 0 54859.46875 52993.546875 0 0 0
42 16 1 0 0 54859.46875 53709.67578125 0 0 0
48 16 1 0 0 54859.46875 53709.67578125 0 0 0
48 16 1 0 0 54859.46875 53709.67578125 0 0 0
46 12 1 0 0 56818.73828125 48338.7109375 0 0 0
48 14 1 0 0 56818.73828125 57290.32421875 0 0 0
47 14 1 0 0 58778.00390625 26854.83984375 0 0 0
36 17 1 0 0 58778.00390625 46548.38671875 0 0 0
38 16 1 0 0 58778.00390625 50129.03125 0 0 0
48 17 1 1 0 58778.00390625 51842.37109375 0 0 0
44 17 1 0 0 58778.00390625 53709.67578125 0 0 0
38 16 1 0 0 58778.00390625 53709.67578125 0 0 0
39 14 1 0 0 58778.00390625 57290.32421875 0 0 0
41 17 1 0 0 59385.37890625 59438.7109375 0 0 0
47 16 1 0 0 60737.26953125 60870.96875 0 0 0
47 16 1 0 0 60737.26953125 60870.96875 0 0 0
46 16 1 0 0 62696.5390625 57290.32421875 0 0 0
30 13 1 0 0 62696.5390625 75193.546875 0 0 0
52 17 1 0 0 63676.171875 60870.96875 0 0 0
40 16 1 0 0 66615.0703125 57290.32421875 0 0 0
51 12 0 0 0 67594.703125 62661.2890625 0 0 0
47 17 1 0 0 68574.3359375 38670.96875 0 0 0
53 16 1 0 0 68574.3359375 39387.09765625 0 0 0
48 16 1 0 0 68574.3359375 59080.64453125 0 0 0
28 15 1 0 0 68574.3359375 62661.2890625 0 0 0
42 17 1 0 0 68574.3359375 64451.61328125 0 0 0
47 16 1 0 0 68574.3359375 71612.90625 0 0 0
50 14 1 0 0 70533.6015625 29540.322265625 0 0 0
49 12 1 0 0 72492.875 71433.8671875 0 0 0
48 15 1 0 0 73472.5078125 71612.90625 0 0 0
51 17 1 0 0 74452.140625 0 0 0 1
32 17 1 0 0 76411.40625 64451.61328125 0 0 0
47 16 1 0 0 78370.671875 78774.1953125 0 0 0
37 17 1 0 0 82289.203125 85040.3203125 0 0 0
55 17 1 0 0 88167.0078125 98467.7421875 0 0 0
49 16 1 0 0 94044.8046875 98467.7421875 0 0 0
50 16 1 0 0 97963.34375 34016.12890625 0 0 0
28 16 1 0 0 97963.34375 89516.1328125 0 0 0
42 16 1 0 0 103841.140625 93096.7734375 0 0 0
45 12 1 0 0 137148.6875 156653.234375 0 0 0
54 3 0 1 0 0 0 1 1 1
54 3 1 1 0 0 0 1 1 1
54 3 1 1 0 0 0 1 1 1
54 3 1 1 0 0 0 1 1 1
53 4 0 1 0 0 0 1 1 1
51 4 1 1 0 0 0 1 1 1
51 5 0 1 0 0 0 1 1 1
46 6 1 1 0 0 0 1 1 1
53 6 1 0 0 0 0 1 1 1
41 6 1 1 0 0 0 1 1 1
45 7 1 1 0 0 0 1 1 1
53 7 0 0 1 0 0 1 1 1
47 8 0 0 0 0 0 1 1 1
55 8 1 1 0 0 0 1 1 1
55 8 1 0 0 0 0 1 1 1
53 8 1 1 0 0 0 1 1 1
41 8 1 0 0 0 0 1 1 1
45 8 1 0 0 0 0 1 1 1
45 9 1 1 0 0 0 1 1 1
46 9 1 0 1 0 0 1 1 1
48 9 1 0 0 0 0 1 1 1
46 9 1 0 1 0 0 1 1 1
45 9 1 1 0 0 0 1 1 1
54 9 1 0 0 0 0 1 1 1
23 9 0 1 0 0 0 1 1 1
40 10 1 0 1 0 0 1 1 1
54 10 1 1 0 0 0 1 1 1
54 10 1 1 0 0 0 1 1 1
25 11 0 1 0 0 0 1 1 1
41 11 1 0 0 0 0 1 1 1
23 11 0 1 0 0 0 1 1 1
23 11 0 1 0 0 0 1 1 1
52 8 1 0 0 0 0 1 1 1
45 9 1 0 0 0 0 1 1 1
40 8 1 0 0 0 0 1 1 1
37 10 1 0 0 0 0 1 1 1
48 11 1 0 0 0 0 1 1 1
36 9 1 0 0 0 0 1 1 1
40 7 1 0 0 0 0 1 1 1
40 7 1 0 0 0 0 1 1 1
38 11 1 0 0 0 0 1 1 1
53 7 1 0 0 0 0 1 1 1
52 10 1 1 0 0 0 1 1 1
52 7 1 0 0 0 0 1 1 1
43 9 1 1 0 0 0 1 1 1
54 4 1 1 0 0 0 1 1 1
46 6 1 0 0 0 0 1 1 1
40 8 1 0 0 0 0 1 1 1
53 8 1 0 0 0 0 1 1 1
50 11 1 0 0 0 0 1 1 1
33 11 1 0 0 0 0 1 1 1
33 11 1 0 0 0 0 1 1 1
52 8 1 0 0 0 0 1 1 1
49 4 1 1 0 0 0 1 1 1
50 8 1 0 0 0 0 1 1 1
41 8 1 0 0 0 0 1 1 1
53 9 1 0 0 0 0 1 1 1
48 11 0 0 0 0 0 1 1 1
31 9 1 0 0 0 0 1 1 1
42 8 1 0 0 0 0 1 1 1
54 10 1 0 0 0 0 1 1 1
50 10 1 0 0 0 0 1 1 1
48 6 1 0 1 0 0 1 1 1
22 9 1 0 0 0 0 1 1 1
41 8 1 0 0 0 0 1 1 1
41 8 1 0 0 0 0 1 1 1
45 9 1 0 0 0 313.306457519531 1 1 0
21 8 0 1 0 0 895.161315917969 1 1 0
46 8 1 0 0 0 8951.61328125 1 1 0
46 8 1 0 0 0 8951.61328125 1 1 0
21 11 0 1 0 0 9846.7744140625 1 1 0
53 8 1 0 0 0 14322.5810546875 1 1 0
53 6 1 0 0 0 17187.09765625 1 1 0
34 11 1 0 0 0 19693.548828125 1 1 0
49 9 1 0 0 0 21483.87109375 1 1 0
28 11 1 0 0 0 62661.2890625 1 1 0
43 3 1 1 0 17.6334018707275 0 1 0 1
52 6 1 1 0 235.112014770508 1246.064453125 1 0 0
54 8 1 0 0 293.890014648438 537.096740722656 1 0 0
52 7 0 1 0 293.890014648438 5012.9033203125 1 0 0
29 11 1 1 0 783.706726074219 0 1 0 1
37 9 0 0 0 940.448059082031 3544.83862304688 1 0 0
38 2 0 0 0 1077.5966796875 6266.12890625 1 0 0
20 10 0 0 0 1381.28308105469 3523.35473632812 1 0 0
31 6 0 1 0 1410.67211914062 555 1 0 0
23 10 0 1 0 1469.45007324219 5370.9677734375 1 0 0
19 11 0 1 0 1567.41345214844 0 1 0 1
20 11 1 0 0 1567.41345214844 3222.58056640625 1 0 0
35 9 0 1 0 1567.41345214844 5370.9677734375 1 0 0
21 10 0 1 0 1567.41345214844 8145.9677734375 1 0 0
41 8 1 1 0 1716.31774902344 8378.7099609375 1 0 0
41 8 1 1 0 1716.31774902344 8378.7099609375 1 0 0
42 8 1 0 0 1763.34008789062 0 1 0 1
42 8 1 0 0 1763.34008789062 0 1 0 1
20 8 0 1 0 1880.89611816406 3652.25805664062 1 0 0
30 9 0 1 0 1959.26684570312 162.919357299805 1 0 0
29 10 0 1 0 2037.63745117188 2685.48388671875 1 0 0
22 11 0 1 0 2351.1201171875 0 1 0 1
25 10 0 1 0 2838.9775390625 5370.9677734375 1 0 0
20 8 0 1 0 2938.90014648438 1838.66125488281 1 0 0
55 7 0 0 0 2938.90014648438 8342.9033203125 1 0 0
20 10 0 0 0 2938.90014648438 8951.61328125 1 0 0
40 4 0 1 0 2962.41137695312 1933.54833984375 1 0 0
52 0 1 0 0 3134.82690429688 0 1 0 1
22 9 0 1 0 3134.82690429688 4345.11279296875 1 0 0
24 10 0 1 0 3152.46020507812 3902.9033203125 1 0 0
19 11 0 0 0 3221.03466796875 12532.2578125 1 0 0
51 7 1 0 0 3291.56811523438 8951.61328125 1 0 0
19 6 0 1 0 3526.68017578125 0 1 0 1
50 10 1 1 0 3526.68017578125 0 1 0 1
23 11 0 0 1 3526.68017578125 2685.48388671875 1 0 0
38 3 1 1 0 3722.60693359375 5729.0322265625 1 0 0
38 3 1 1 0 3722.60693359375 5729.0322265625 1 0 0
20 11 0 0 0 3844.08154296875 9846.7744140625 1 0 0
43 10 1 1 0 3918.53369140625 2148.38720703125 1 0 0
30 6 1 1 0 3918.53369140625 3401.61279296875 1 0 0
35 10 1 1 0 3918.53369140625 3795.48388671875 1 0 0
35 10 1 1 0 3918.53369140625 3795.48388671875 1 0 0
35 10 1 1 0 3918.53369140625 3795.48388671875 1 0 0
40 10 1 0 0 3918.53369140625 4833.87109375 1 0 0
44 11 1 1 0 3918.53369140625 5370.9677734375 1 0 0
23 10 0 1 0 3918.53369140625 7161.29052734375 1 0 0
41 8 1 1 0 3918.53369140625 11171.61328125 1 0 0
39 5 1 1 0 4051.763671875 13427.4189453125 1 0 0
39 5 1 1 0 4051.763671875 13427.4189453125 1 0 0
39 5 1 1 0 4051.763671875 13427.4189453125 1 0 0
25 11 0 1 0 4055.68237304688 11637.0966796875 1 0 0
19 11 0 0 0 4114.46044921875 4654.8388671875 1 0 0
23 6 1 0 0 4114.46044921875 7161.29052734375 1 0 0
38 9 1 1 0 4228.09765625 7941.87109375 1 0 0
50 9 1 1 0 4333.8984375 7469.2255859375 1 0 0
18 11 0 0 0 4351.53173828125 32270.564453125 1 0 0
22 11 1 1 0 4449.4951171875 6187.35498046875 1 0 0
19 10 0 1 0 4702.240234375 3437.41943359375 1 0 0
25 10 1 1 0 4702.240234375 4282.45166015625 1 0 0
47 6 1 1 0 4702.240234375 4296.7744140625 1 0 0
47 4 1 0 0 4702.240234375 8593.548828125 1 0 0
51 7 1 0 0 4702.240234375 8951.61328125 1 0 0
19 9 1 0 0 4858.98193359375 6087.0966796875 1 0 0
24 8 1 1 0 4898.1669921875 5370.9677734375 1 0 0
19 10 0 0 0 5094.09375 4296.7744140625 1 0 0
44 11 0 1 0 5172.46435546875 6266.12890625 1 0 0
52 8 1 0 0 5290.0205078125 0 1 0 1
20 9 1 0 0 5387.98388671875 8951.61328125 1 0 0
24 11 1 1 0 5427.1689453125 0 1 0 1
19 11 1 1 0 5485.94677734375 7590.9677734375 1 0 0
22 11 0 1 0 5485.94677734375 13427.4189453125 1 0 0
30 6 1 1 0 5681.87353515625 0 1 0 1
50 10 1 1 0 5681.87353515625 0 1 0 1
20 8 0 0 0 5681.87353515625 3584.22583007812 1 0 0
26 8 1 1 0 5681.87353515625 4296.7744140625 1 0 0
46 6 0 1 0 5838.615234375 9678.484375 1 0 0
38 10 1 1 0 5877.80029296875 0 1 0 1
25 8 1 0 0 5877.80029296875 0 1 0 1
24 9 0 1 0 5877.80029296875 5370.9677734375 1 0 0
55 3 1 1 0 5877.80029296875 5370.9677734375 1 0 0
40 5 1 1 0 5877.80029296875 5370.9677734375 1 0 0
25 9 1 1 0 5877.80029296875 6266.12890625 1 0 0
43 7 1 1 0 5877.80029296875 6815.75830078125 1 0 0
18 11 0 1 0 5877.80029296875 6932.12890625 1 0 0
28 7 1 1 0 5877.80029296875 8142.38720703125 1 0 0
52 4 1 1 0 5877.80029296875 11637.0966796875 1 0 0
22 8 1 1 0 5877.80029296875 12030.9677734375 1 0 0
34 7 1 1 0 5877.80029296875 12532.2578125 1 0 0
25 9 0 0 0 5877.80029296875 13427.4189453125 1 0 0
43 10 1 0 0 5877.80029296875 17903.2265625 1 0 0
31 9 1 1 0 6024.74560546875 5621.61279296875 1 0 0
27 8 0 1 0 6269.65380859375 6624.193359375 1 0 0
22 11 1 0 0 6442.0693359375 5818.54833984375 1 0 0
32 11 1 1 0 6524.3583984375 0 1 0 1
49 5 0 1 0 6583.13671875 5729.0322265625 1 0 0
55 8 1 0 0 6661.50732421875 3820.54833984375 1 0 0
20 11 1 0 0 6661.50732421875 5370.9677734375 1 0 0
33 8 1 1 0 6661.50732421875 8579.2255859375 1 0 0
22 11 1 0 0 6802.57421875 1790.32263183594 1 0 0
26 8 1 1 0 6857.43359375 3580.64526367188 1 0 0
20 10 1 1 0 6857.43359375 6831.87109375 1 0 0
45 2 1 0 1 6857.43359375 7161.29052734375 1 0 0
45 8 1 1 0 6857.43359375 9537.048828125 1 0 0
33 11 1 1 0 6857.43359375 11637.0966796875 1 0 0
41 3 1 1 0 6990.6640625 3222.58056640625 1 0 0
25 7 1 1 0 7131.73095703125 10741.9345703125 1 0 0
35 11 1 1 0 7335.4951171875 8557.7421875 1 0 0
35 11 1 1 0 7335.4951171875 8557.7421875 1 0 0
29 10 1 0 0 7347.25048828125 0 1 0 1
41 4 0 1 0 7494.1953125 5370.9677734375 1 0 0
36 6 0 1 0 7494.1953125 7447.74169921875 1 0 0
52 5 1 1 0 7523.58447265625 4296.7744140625 1 0 0
52 5 1 1 0 7523.58447265625 4296.7744140625 1 0 0
41 10 1 0 1 7562.77001953125 9134.2255859375 1 0 0
29 10 1 1 0 7641.140625 8122.693359375 1 0 0
42 10 0 1 0 7837.0673828125 1718.70971679688 1 0 0
22 11 1 1 0 7837.0673828125 5012.9033203125 1 0 0
